12000,    1,  31191.8,      18.5,   31252.3,      18.4,   31240.1,      18.4
12000,    2,  16650.8,      34.6,   23026.7,      25.0,   15562.7,      37.0
12000,    4,   9249.1,      62.3,   13440.7,      42.9,    7832.5,      73.5
12000,    8,   5551.5,     103.8,    7169.0,      80.3,    3960.1,     145.5
12000,   16,   3732.9,     154.3,    3744.7,     153.8,    2012.8,     286.2
12000,   32,   2884.7,     199.7,    1963.6,     293.3,    1049.1,     549.0
12000,   64,   2675.9,     215.3,    1061.7,     542.5,     575.7,    1000.5
12000,   80,   2637.2,     218.4,     884.7,     651.0,     485.3,    1186.9
